"","Set","Variable.Name","Subscript.1","Subscript.2","Index","Study.Minimum","Study.Maximum","Model.Value","mu","mu.star","sigma","sem","std.errors","metric"
"191",46,"C_to_EtOH.Policy_Start","Loan_C","BC",NA,2011,2015,NA,0,0,0,0,NA,"EE2051EtOHMax"
"192",56,"C_to_EtOH.Policy_Start","Loan_C","TC",NA,2011,2015,NA,0,0,0,0,NA,"EE2051EtOHMax"
"193",60,"C_to_EtOH.Policy_Start","Loan_P","BC",NA,2011,2015,NA,0,0,0,0,NA,"EE2051EtOHMax"
"194",69,"C_to_EtOH.Policy_Start","Loan_P","TC",NA,2011,2015,NA,0,0,0,0,NA,"EE2051EtOHMax"
"195",86,"C_to_EtOH.Policy_Start","FCI_C","TC",NA,2011,2015,NA,0,0,0,0,NA,"EE2051EtOHMax"
"196",88,"C_to_EtOH.Policy_Start","FCI_C","BC",NA,2011,2015,NA,0,0,0,0,NA,"EE2051EtOHMax"
"197",106,"C_to_EtOH.Startup_Subs","FCI_C",NA,NA,0,1,0,0,0,0,0,NA,"EE2051EtOHMax"
"198",107,"C_to_EtOH.Startup_Subs","FCI_P",NA,NA,0,1,0.600000023841858,0,0,0,0,NA,"EE2051EtOHMax"
"199",108,"C_to_EtOH.Startup_Subs","FeedstockC",NA,NA,0,1,0,0,0,0,0,NA,"EE2051EtOHMax"
"200",109,"C_to_EtOH.Startup_Subs","FeedstockP",NA,NA,0,1,0,0,0,0,0,NA,"EE2051EtOHMax"
"201",110,"C_to_EtOH.Startup_Subs","Loan_C",NA,NA,0,1,0.699999988079071,0,0,0,0,NA,"EE2051EtOHMax"
"202",111,"C_to_EtOH.Startup_Subs","Loan_P",NA,NA,0,1,0.699999988079071,0,0,0,0,NA,"EE2051EtOHMax"
"203",113,"C_to_EtOH.Startup_Subs_Vol_Thresh","FCI_C",NA,NA,0,5,1,0,0,0,0,NA,"EE2051EtOHMax"
"204",114,"C_to_EtOH.Startup_Subs_Vol_Thresh","FCI_P",NA,NA,0,5,1,0,0,0,0,NA,"EE2051EtOHMax"
"205",115,"C_to_EtOH.Startup_Subs_Vol_Thresh","FeedstockC",NA,NA,0,5,1,0,0,0,0,NA,"EE2051EtOHMax"
"206",116,"C_to_EtOH.Startup_Subs_Vol_Thresh","FeedstockP",NA,NA,0,5,1,0,0,0,0,NA,"EE2051EtOHMax"
"207",117,"C_to_EtOH.Startup_Subs_Vol_Thresh","Loan_C",NA,NA,0,5,1,0,0,0,0,NA,"EE2051EtOHMax"
"208",118,"C_to_EtOH.Startup_Subs_Vol_Thresh","Loan_P",NA,NA,0,5,1,0,0,0,0,NA,"EE2051EtOHMax"
"209",122,"C_to_RR.Background_Subs","FeedstockC",NA,NA,0,1,0,0,0,0,0,NA,"EE2051EtOHMax"
"210",123,"C_to_RR.Background_Subs","FeedstockP",NA,NA,0,1,0,0,0,0,0,NA,"EE2051EtOHMax"
"211",124,"C_to_RR.Background_Subs","Loan_C",NA,NA,0,1,0.699999988079071,0,0,0,0,NA,"EE2051EtOHMax"
"212",125,"C_to_RR.Background_Subs","Loan_P",NA,NA,0,1,0.699999988079071,0,0,0,0,NA,"EE2051EtOHMax"
"213",1,"C_to_RR.Policy_Dur","FCI_P","APR",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"214",5,"C_to_RR.Policy_Dur","FCI_P","F",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"215",7,"C_to_RR.Policy_Dur","FCI_P","FP",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"216",11,"C_to_RR.Policy_Dur","FCI_P","MTG",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"217",15,"C_to_RR.Policy_Dur","FeedstockC","APR",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"218",19,"C_to_RR.Policy_Dur","FeedstockC","F",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"219",21,"C_to_RR.Policy_Dur","FeedstockC","FP",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"220",23,"C_to_RR.Policy_Dur","FeedstockC","FT",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"221",25,"C_to_RR.Policy_Dur","FeedstockC","MTG",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"222",29,"C_to_RR.Policy_Dur","FeedstockP","APR",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"223",33,"C_to_RR.Policy_Dur","FeedstockP","F",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"224",35,"C_to_RR.Policy_Dur","FeedstockP","FP",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"225",37,"C_to_RR.Policy_Dur","FeedstockP","FT",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"226",39,"C_to_RR.Policy_Dur","FeedstockP","MTG",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"227",43,"C_to_RR.Policy_Dur","Loan_C","APR",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"228",47,"C_to_RR.Policy_Dur","Loan_C","F",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"229",49,"C_to_RR.Policy_Dur","Loan_C","FP",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"230",51,"C_to_RR.Policy_Dur","Loan_C","FT",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"231",53,"C_to_RR.Policy_Dur","Loan_C","MTG",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"232",57,"C_to_RR.Policy_Dur","Loan_P","APR",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"233",61,"C_to_RR.Policy_Dur","Loan_P","F",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"234",63,"C_to_RR.Policy_Dur","Loan_P","FP",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"235",65,"C_to_RR.Policy_Dur","Loan_P","FT",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"236",67,"C_to_RR.Policy_Dur","Loan_P","MTG",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"237",75,"C_to_RR.Policy_Dur","Price","F",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"238",81,"C_to_RR.Policy_Dur","Price","MTG",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"239",91,"C_to_RR.Policy_Dur","FCI_C","F",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"240",93,"C_to_RR.Policy_Dur","FCI_C","APR",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"241",95,"C_to_RR.Policy_Dur","FCI_C","MTG",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"242",97,"C_to_RR.Policy_Dur","FCI_C","FP",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"243",2,"C_to_RR.Policy_Start","FCI_P","APR",NA,2011,2015,NA,0,0,0,0,NA,"EE2051EtOHMax"
"244",6,"C_to_RR.Policy_Start","FCI_P","F",NA,2011,2015,NA,0,0,0,0,NA,"EE2051EtOHMax"
"245",8,"C_to_RR.Policy_Start","FCI_P","FP",NA,2011,2015,NA,0,0,0,0,NA,"EE2051EtOHMax"
"246",12,"C_to_RR.Policy_Start","FCI_P","MTG",NA,2011,2015,NA,0,0,0,0,NA,"EE2051EtOHMax"
"247",16,"C_to_RR.Policy_Start","FeedstockC","APR",NA,2011,2015,NA,0,0,0,0,NA,"EE2051EtOHMax"
"248",20,"C_to_RR.Policy_Start","FeedstockC","F",NA,2011,2015,NA,0,0,0,0,NA,"EE2051EtOHMax"
"249",22,"C_to_RR.Policy_Start","FeedstockC","FP",NA,2011,2015,NA,0,0,0,0,NA,"EE2051EtOHMax"
"250",24,"C_to_RR.Policy_Start","FeedstockC","FT",NA,2011,2015,NA,0,0,0,0,NA,"EE2051EtOHMax"
"251",26,"C_to_RR.Policy_Start","FeedstockC","MTG",NA,2011,2015,NA,0,0,0,0,NA,"EE2051EtOHMax"
"252",30,"C_to_RR.Policy_Start","FeedstockP","APR",NA,2011,2015,NA,0,0,0,0,NA,"EE2051EtOHMax"
"253",34,"C_to_RR.Policy_Start","FeedstockP","F",NA,2011,2015,NA,0,0,0,0,NA,"EE2051EtOHMax"
"254",36,"C_to_RR.Policy_Start","FeedstockP","FP",NA,2011,2015,NA,0,0,0,0,NA,"EE2051EtOHMax"
"255",38,"C_to_RR.Policy_Start","FeedstockP","FT",NA,2011,2015,NA,0,0,0,0,NA,"EE2051EtOHMax"
"256",40,"C_to_RR.Policy_Start","FeedstockP","MTG",NA,2011,2015,NA,0,0,0,0,NA,"EE2051EtOHMax"
"257",44,"C_to_RR.Policy_Start","Loan_C","APR",NA,2011,2015,NA,0,0,0,0,NA,"EE2051EtOHMax"
"258",48,"C_to_RR.Policy_Start","Loan_C","F",NA,2011,2015,NA,0,0,0,0,NA,"EE2051EtOHMax"
"259",50,"C_to_RR.Policy_Start","Loan_C","FP",NA,2011,2015,NA,0,0,0,0,NA,"EE2051EtOHMax"
"260",52,"C_to_RR.Policy_Start","Loan_C","FT",NA,2011,2015,NA,0,0,0,0,NA,"EE2051EtOHMax"
"261",54,"C_to_RR.Policy_Start","Loan_C","MTG",NA,2011,2015,NA,0,0,0,0,NA,"EE2051EtOHMax"
"262",58,"C_to_RR.Policy_Start","Loan_P","APR",NA,2011,2015,NA,0,0,0,0,NA,"EE2051EtOHMax"
"263",62,"C_to_RR.Policy_Start","Loan_P","F",NA,2011,2015,NA,0,0,0,0,NA,"EE2051EtOHMax"
"264",64,"C_to_RR.Policy_Start","Loan_P","FP",NA,2011,2015,NA,0,0,0,0,NA,"EE2051EtOHMax"
"265",66,"C_to_RR.Policy_Start","Loan_P","FT",NA,2011,2015,NA,0,0,0,0,NA,"EE2051EtOHMax"
"266",68,"C_to_RR.Policy_Start","Loan_P","MTG",NA,2011,2015,NA,0,0,0,0,NA,"EE2051EtOHMax"
"267",76,"C_to_RR.Policy_Start","Price","F",NA,2011,2015,NA,0,0,0,0,NA,"EE2051EtOHMax"
"268",82,"C_to_RR.Policy_Start","Price","MTG",NA,2011,2015,NA,0,0,0,0,NA,"EE2051EtOHMax"
"269",92,"C_to_RR.Policy_Start","FCI_C","F",NA,2011,2015,NA,0,0,0,0,NA,"EE2051EtOHMax"
"270",94,"C_to_RR.Policy_Start","FCI_C","APR",NA,2011,2015,NA,0,0,0,0,NA,"EE2051EtOHMax"
"271",96,"C_to_RR.Policy_Start","FCI_C","MTG",NA,2011,2015,NA,0,0,0,0,NA,"EE2051EtOHMax"
"272",98,"C_to_RR.Policy_Start","FCI_C","FP",NA,2011,2015,NA,0,0,0,0,NA,"EE2051EtOHMax"
"273",129,"C_to_RR.Startup_Subs","FeedstockC",NA,NA,0,1,0,0,0,0,0,NA,"EE2051EtOHMax"
"274",130,"C_to_RR.Startup_Subs","FeedstockP",NA,NA,0,1,0,0,0,0,0,NA,"EE2051EtOHMax"
"275",131,"C_to_RR.Startup_Subs","Loan_C",NA,NA,0,1,0.699999988079071,0,0,0,0,NA,"EE2051EtOHMax"
"276",132,"C_to_RR.Startup_Subs","Loan_P",NA,NA,0,1,0.699999988079071,0,0,0,0,NA,"EE2051EtOHMax"
"277",136,"C_to_RR.Startup_Subs_Vol_Thresh","FeedstockC",NA,NA,0,5,1,0,0,0,0,NA,"EE2051EtOHMax"
"278",137,"C_to_RR.Startup_Subs_Vol_Thresh","FeedstockP",NA,NA,0,5,1,0,0,0,0,NA,"EE2051EtOHMax"
"279",138,"C_to_RR.Startup_Subs_Vol_Thresh","Loan_C",NA,NA,0,5,1,0,0,0,0,NA,"EE2051EtOHMax"
"280",139,"C_to_RR.Startup_Subs_Vol_Thresh","Loan_P",NA,NA,0,5,1,0,0,0,0,NA,"EE2051EtOHMax"
"281",105,"C_to_EtOH.Background_Subs","Price",NA,NA,0,5,0.150000005960464,6.7560484,7.0183444,10.7933955434263,2.15867910868527,3.12971407969697,"EE2051RRMax"
"282",83,"C_to_EtOH.Policy_Dur","Price","TC",NA,0,20,NA,5.6083708,6.1790308,9.78509735160892,1.95701947032178,2.8657715904471,"EE2051RRMax"
"283",84,"C_to_EtOH.Policy_Start","Price","TC",NA,2011,2015,NA,0.994574,1.232534,2.41406396625069,0.482812793250138,2.05995784267615,"EE2051RRMax"
"284",112,"C_to_EtOH.Startup_Subs","Price",NA,NA,0,5,2.65000009536743,3.8330906,7.4308306,11.347910029839,2.26958200596781,1.6888971581203,"EE2051RRMax"
"285",133,"C_to_RR.Startup_Subs","Price",NA,NA,0,5,2.65000009536743,1.883911,1.923613,5.92632102245145,1.18526420449029,1.58944393398783,"EE2051RRMax"
"286",79,"C_to_RR.Policy_Dur","Price","FT",NA,0,20,NA,1.639994,2.244734,5.29013672949323,1.05802734589865,1.5500487831031,"EE2051RRMax"
"287",127,"C_to_RR.Startup_Subs","FCI_C",NA,NA,0,1,0,6.1602446,7.3660086,23.8125372124604,4.76250744249209,1.29348765842065,"EE2051RRMax"
"288",90,"C_to_RR.Policy_Start","FCI_C","FT",NA,2011,2015,NA,0.26942,0.28018,1.06210024519032,0.212420049038063,1.26833602204716,"EE2051RRMax"
"289",89,"C_to_RR.Policy_Dur","FCI_C","FT",NA,0,20,NA,0.959184,0.959184,4.71888242027707,0.943776484055414,1.0163253865771,"EE2051RRMax"
"290",140,"C_to_RR.Startup_Subs_Vol_Thresh","Price",NA,NA,0,5,1,-0.0593258,0.0593262000000001,0.295246510626009,0.0590493021252018,1.0046824918305,"EE2051RRMax"
"291",120,"C_to_RR.Background_Subs","FCI_C",NA,NA,0,1,0,0.0831399999999999,0.0831399999999999,0.415699999999999,0.0831399999999999,1,"EE2051RRMax"
"292",134,"C_to_RR.Startup_Subs_Vol_Thresh","FCI_C",NA,NA,0,5,1,0.00000799999999987477,0.00000799999999987477,0.0000399999999993739,0.00000799999999987477,1,"EE2051RRMax"
"293",135,"C_to_RR.Startup_Subs_Vol_Thresh","FCI_P",NA,NA,0,5,1,-0.0193324,0.0193324,0.096662,0.0193324,1,"EE2051RRMax"
"294",126,"C_to_RR.Background_Subs","Price",NA,NA,0,5,0.150000005960464,-0.112514000000001,0.165714,0.575936935479921,0.115187387095984,0.976790973704822,"EE2051RRMax"
"295",10,"C_to_RR.Policy_Start","FCI_P","FT",NA,2011,2015,NA,-0.00822640000000005,0.0116263999999999,0.0507024794659984,0.0101404958931997,0.811242377753612,"EE2051RRMax"
"296",73,"C_to_EtOH.Policy_Dur","Price","BC",NA,0,20,NA,2.0487668,9.0134788,12.8644041237785,2.5728808247557,0.796292925924594,"EE2051RRMax"
"297",77,"C_to_RR.Policy_Dur","Price","FP",NA,0,20,NA,0.0306886000000007,0.1026966,0.19307180021044,0.0386143600420879,0.794745788006107,"EE2051RRMax"
"298",119,"C_to_EtOH.Startup_Subs_Vol_Thresh","Price",NA,NA,0,5,1,-0.9467412,2.9744828,6.52513469187311,1.30502693837462,0.725457208706467,"EE2051RRMax"
"299",80,"C_to_RR.Policy_Start","Price","FT",NA,2011,2015,NA,-0.2410458,0.4497142,1.78551831875443,0.357103663750887,0.675002315764959,"EE2051RRMax"
"300",71,"C_to_RR.Policy_Dur","Price","APR",NA,0,20,NA,-0.0108042000000001,0.0345002000000008,0.0936709470220093,0.0187341894044019,0.576710300444677,"EE2051RRMax"
"301",128,"C_to_RR.Startup_Subs","FCI_P",NA,NA,0,1,0.600000023841858,-0.2488166,0.6305766,2.22251901881941,0.444503803763882,0.559762588965763,"EE2051RRMax"
"302",72,"C_to_RR.Policy_Start","Price","APR",NA,2011,2015,NA,-0.00886400000000033,0.0283040000000005,0.0974281279114677,0.0194856255822935,0.454899431509912,"EE2051RRMax"
"303",74,"C_to_EtOH.Policy_Start","Price","BC",NA,2011,2015,NA,0.4713974,4.8182194,8.85986206251155,1.77197241250231,0.26602976246922,"EE2051RRMax"
"304",78,"C_to_RR.Policy_Start","Price","FP",NA,2011,2015,NA,0.00621179999999992,0.0592285999999989,0.181464761684143,0.0362929523368285,0.171157197197662,"EE2051RRMax"
"305",99,"C_to_EtOH.Background_Subs","FCI_C",NA,NA,0,1,0.6,0,0,0,0,NA,"EE2051RRMax"
"306",100,"C_to_EtOH.Background_Subs","FCI_P",NA,NA,0,1,0.600000023841858,0,0,0,0,NA,"EE2051RRMax"
"307",101,"C_to_EtOH.Background_Subs","FeedstockC",NA,NA,0,1,0,0,0,0,0,NA,"EE2051RRMax"
"308",102,"C_to_EtOH.Background_Subs","FeedstockP",NA,NA,0,1,0,0,0,0,0,NA,"EE2051RRMax"
"309",103,"C_to_EtOH.Background_Subs","Loan_C",NA,NA,0,1,0.699999988079071,0,0,0,0,NA,"EE2051RRMax"
"310",104,"C_to_EtOH.Background_Subs","Loan_P",NA,NA,0,1,0.699999988079071,0,0,0,0,NA,"EE2051RRMax"
"311",3,"C_to_EtOH.Policy_Dur","FCI_P","BC",NA,0,20,NA,0,0,0,0,NA,"EE2051RRMax"
"312",13,"C_to_EtOH.Policy_Dur","FCI_P","TC",NA,0,20,NA,0,0,0,0,NA,"EE2051RRMax"
"313",17,"C_to_EtOH.Policy_Dur","FeedstockC","BC",NA,0,20,NA,0,0,0,0,NA,"EE2051RRMax"
"314",27,"C_to_EtOH.Policy_Dur","FeedstockC","TC",NA,0,20,NA,0,0,0,0,NA,"EE2051RRMax"
"315",31,"C_to_EtOH.Policy_Dur","FeedstockP","BC",NA,0,20,NA,0,0,0,0,NA,"EE2051RRMax"
"316",41,"C_to_EtOH.Policy_Dur","FeedstockP","TC",NA,0,20,NA,0,0,0,0,NA,"EE2051RRMax"
"317",45,"C_to_EtOH.Policy_Dur","Loan_C","BC",NA,0,20,NA,0,0,0,0,NA,"EE2051RRMax"
"318",55,"C_to_EtOH.Policy_Dur","Loan_C","TC",NA,0,20,NA,0,0,0,0,NA,"EE2051RRMax"
"319",59,"C_to_EtOH.Policy_Dur","Loan_P","BC",NA,0,20,NA,0,0,0,0,NA,"EE2051RRMax"
"320",70,"C_to_EtOH.Policy_Dur","Loan_P","TC",NA,0,20,NA,0,0,0,0,NA,"EE2051RRMax"
"321",85,"C_to_EtOH.Policy_Dur","FCI_C","TC",NA,0,20,NA,0,0,0,0,NA,"EE2051RRMax"
"322",87,"C_to_EtOH.Policy_Dur","FCI_C","BC",NA,0,20,NA,0,0,0,0,NA,"EE2051RRMax"
"323",4,"C_to_EtOH.Policy_Start","FCI_P","BC",NA,2011,2015,NA,0,0,0,0,NA,"EE2051RRMax"
"324",14,"C_to_EtOH.Policy_Start","FCI_P","TC",NA,2011,2015,NA,0,0,0,0,NA,"EE2051RRMax"
"325",18,"C_to_EtOH.Policy_Start","FeedstockC","BC",NA,2011,2015,NA,0,0,0,0,NA,"EE2051RRMax"
"326",28,"C_to_EtOH.Policy_Start","FeedstockC","TC",NA,2011,2015,NA,0,0,0,0,NA,"EE2051RRMax"
"327",32,"C_to_EtOH.Policy_Start","FeedstockP","BC",NA,2011,2015,NA,0,0,0,0,NA,"EE2051RRMax"
"328",42,"C_to_EtOH.Policy_Start","FeedstockP","TC",NA,2011,2015,NA,0,0,0,0,NA,"EE2051RRMax"
"329",46,"C_to_EtOH.Policy_Start","Loan_C","BC",NA,2011,2015,NA,0,0,0,0,NA,"EE2051RRMax"
"330",56,"C_to_EtOH.Policy_Start","Loan_C","TC",NA,2011,2015,NA,0,0,0,0,NA,"EE2051RRMax"
"331",60,"C_to_EtOH.Policy_Start","Loan_P","BC",NA,2011,2015,NA,0,0,0,0,NA,"EE2051RRMax"
"332",69,"C_to_EtOH.Policy_Start","Loan_P","TC",NA,2011,2015,NA,0,0,0,0,NA,"EE2051RRMax"
"333",86,"C_to_EtOH.Policy_Start","FCI_C","TC",NA,2011,2015,NA,0,0,0,0,NA,"EE2051RRMax"
"334",88,"C_to_EtOH.Policy_Start","FCI_C","BC",NA,2011,2015,NA,0,0,0,0,NA,"EE2051RRMax"
"335",106,"C_to_EtOH.Startup_Subs","FCI_C",NA,NA,0,1,0,0,0,0,0,NA,"EE2051RRMax"
"336",107,"C_to_EtOH.Startup_Subs","FCI_P",NA,NA,0,1,0.600000023841858,0,0,0,0,NA,"EE2051RRMax"
"337",108,"C_to_EtOH.Startup_Subs","FeedstockC",NA,NA,0,1,0,0,0,0,0,NA,"EE2051RRMax"
"338",109,"C_to_EtOH.Startup_Subs","FeedstockP",NA,NA,0,1,0,0,0,0,0,NA,"EE2051RRMax"
"339",110,"C_to_EtOH.Startup_Subs","Loan_C",NA,NA,0,1,0.699999988079071,0,0,0,0,NA,"EE2051RRMax"
"340",111,"C_to_EtOH.Startup_Subs","Loan_P",NA,NA,0,1,0.699999988079071,0,0,0,0,NA,"EE2051RRMax"
"341",113,"C_to_EtOH.Startup_Subs_Vol_Thresh","FCI_C",NA,NA,0,5,1,0,0,0,0,NA,"EE2051RRMax"
"342",114,"C_to_EtOH.Startup_Subs_Vol_Thresh","FCI_P",NA,NA,0,5,1,0,0,0,0,NA,"EE2051RRMax"
"343",115,"C_to_EtOH.Startup_Subs_Vol_Thresh","FeedstockC",NA,NA,0,5,1,0,0,0,0,NA,"EE2051RRMax"
"344",116,"C_to_EtOH.Startup_Subs_Vol_Thresh","FeedstockP",NA,NA,0,5,1,0,0,0,0,NA,"EE2051RRMax"
"345",117,"C_to_EtOH.Startup_Subs_Vol_Thresh","Loan_C",NA,NA,0,5,1,0,0,0,0,NA,"EE2051RRMax"
"346",118,"C_to_EtOH.Startup_Subs_Vol_Thresh","Loan_P",NA,NA,0,5,1,0,0,0,0,NA,"EE2051RRMax"
"347",121,"C_to_RR.Background_Subs","FCI_P",NA,NA,0,1,0.600000023841858,0,0,0,0,NA,"EE2051RRMax"
"348",122,"C_to_RR.Background_Subs","FeedstockC",NA,NA,0,1,0,0,0,0,0,NA,"EE2051RRMax"
"349",123,"C_to_RR.Background_Subs","FeedstockP",NA,NA,0,1,0,0,0,0,0,NA,"EE2051RRMax"
"350",124,"C_to_RR.Background_Subs","Loan_C",NA,NA,0,1,0.699999988079071,0,0,0,0,NA,"EE2051RRMax"
"351",125,"C_to_RR.Background_Subs","Loan_P",NA,NA,0,1,0.699999988079071,0,0,0,0,NA,"EE2051RRMax"
"352",1,"C_to_RR.Policy_Dur","FCI_P","APR",NA,0,20,NA,0,0,0,0,NA,"EE2051RRMax"
"353",5,"C_to_RR.Policy_Dur","FCI_P","F",NA,0,20,NA,0,0,0,0,NA,"EE2051RRMax"
"354",7,"C_to_RR.Policy_Dur","FCI_P","FP",NA,0,20,NA,0,0,0,0,NA,"EE2051RRMax"
"355",9,"C_to_RR.Policy_Dur","FCI_P","FT",NA,0,20,NA,0,0,0,0,NA,"EE2051RRMax"
"356",11,"C_to_RR.Policy_Dur","FCI_P","MTG",NA,0,20,NA,0,0,0,0,NA,"EE2051RRMax"
"357",15,"C_to_RR.Policy_Dur","FeedstockC","APR",NA,0,20,NA,0,0,0,0,NA,"EE2051RRMax"
"358",19,"C_to_RR.Policy_Dur","FeedstockC","F",NA,0,20,NA,0,0,0,0,NA,"EE2051RRMax"
"359",21,"C_to_RR.Policy_Dur","FeedstockC","FP",NA,0,20,NA,0,0,0,0,NA,"EE2051RRMax"
"360",23,"C_to_RR.Policy_Dur","FeedstockC","FT",NA,0,20,NA,0,0,0,0,NA,"EE2051RRMax"
"361",25,"C_to_RR.Policy_Dur","FeedstockC","MTG",NA,0,20,NA,0,0,0,0,NA,"EE2051RRMax"
"362",29,"C_to_RR.Policy_Dur","FeedstockP","APR",NA,0,20,NA,0,0,0,0,NA,"EE2051RRMax"
"363",33,"C_to_RR.Policy_Dur","FeedstockP","F",NA,0,20,NA,0,0,0,0,NA,"EE2051RRMax"
"364",35,"C_to_RR.Policy_Dur","FeedstockP","FP",NA,0,20,NA,0,0,0,0,NA,"EE2051RRMax"
"365",37,"C_to_RR.Policy_Dur","FeedstockP","FT",NA,0,20,NA,0,0,0,0,NA,"EE2051RRMax"
"366",39,"C_to_RR.Policy_Dur","FeedstockP","MTG",NA,0,20,NA,0,0,0,0,NA,"EE2051RRMax"
"367",43,"C_to_RR.Policy_Dur","Loan_C","APR",NA,0,20,NA,0,0,0,0,NA,"EE2051RRMax"
"368",47,"C_to_RR.Policy_Dur","Loan_C","F",NA,0,20,NA,0,0,0,0,NA,"EE2051RRMax"
"369",49,"C_to_RR.Policy_Dur","Loan_C","FP",NA,0,20,NA,0,0,0,0,NA,"EE2051RRMax"
"370",51,"C_to_RR.Policy_Dur","Loan_C","FT",NA,0,20,NA,0,0,0,0,NA,"EE2051RRMax"
"371",53,"C_to_RR.Policy_Dur","Loan_C","MTG",NA,0,20,NA,0,0,0,0,NA,"EE2051RRMax"
"372",57,"C_to_RR.Policy_Dur","Loan_P","APR",NA,0,20,NA,0,0,0,0,NA,"EE2051RRMax"
"373",61,"C_to_RR.Policy_Dur","Loan_P","F",NA,0,20,NA,0,0,0,0,NA,"EE2051RRMax"
"374",63,"C_to_RR.Policy_Dur","Loan_P","FP",NA,0,20,NA,0,0,0,0,NA,"EE2051RRMax"
"375",65,"C_to_RR.Policy_Dur","Loan_P","FT",NA,0,20,NA,0,0,0,0,NA,"EE2051RRMax"
"376",67,"C_to_RR.Policy_Dur","Loan_P","MTG",NA,0,20,NA,0,0,0,0,NA,"EE2051RRMax"
"377",75,"C_to_RR.Policy_Dur","Price","F",NA,0,20,NA,0,0,0,0,NA,"EE2051RRMax"
"378",81,"C_to_RR.Policy_Dur","Price","MTG",NA,0,20,NA,0,0,0,0,NA,"EE2051RRMax"
"379",91,"C_to_RR.Policy_Dur","FCI_C","F",NA,0,20,NA,0,0,0,0,NA,"EE2051RRMax"
"380",93,"C_to_RR.Policy_Dur","FCI_C","APR",NA,0,20,NA,0,0,0,0,NA,"EE2051RRMax"
"381",95,"C_to_RR.Policy_Dur","FCI_C","MTG",NA,0,20,NA,0,0,0,0,NA,"EE2051RRMax"
"382",97,"C_to_RR.Policy_Dur","FCI_C","FP",NA,0,20,NA,0,0,0,0,NA,"EE2051RRMax"
"383",2,"C_to_RR.Policy_Start","FCI_P","APR",NA,2011,2015,NA,0,0,0,0,NA,"EE2051RRMax"
"384",6,"C_to_RR.Policy_Start","FCI_P","F",NA,2011,2015,NA,0,0,0,0,NA,"EE2051RRMax"
"385",8,"C_to_RR.Policy_Start","FCI_P","FP",NA,2011,2015,NA,0,0,0,0,NA,"EE2051RRMax"
"386",12,"C_to_RR.Policy_Start","FCI_P","MTG",NA,2011,2015,NA,0,0,0,0,NA,"EE2051RRMax"
"387",16,"C_to_RR.Policy_Start","FeedstockC","APR",NA,2011,2015,NA,0,0,0,0,NA,"EE2051RRMax"
"388",20,"C_to_RR.Policy_Start","FeedstockC","F",NA,2011,2015,NA,0,0,0,0,NA,"EE2051RRMax"
"389",22,"C_to_RR.Policy_Start","FeedstockC","FP",NA,2011,2015,NA,0,0,0,0,NA,"EE2051RRMax"
"390",24,"C_to_RR.Policy_Start","FeedstockC","FT",NA,2011,2015,NA,0,0,0,0,NA,"EE2051RRMax"
"391",26,"C_to_RR.Policy_Start","FeedstockC","MTG",NA,2011,2015,NA,0,0,0,0,NA,"EE2051RRMax"
"392",30,"C_to_RR.Policy_Start","FeedstockP","APR",NA,2011,2015,NA,0,0,0,0,NA,"EE2051RRMax"
"393",34,"C_to_RR.Policy_Start","FeedstockP","F",NA,2011,2015,NA,0,0,0,0,NA,"EE2051RRMax"
"394",36,"C_to_RR.Policy_Start","FeedstockP","FP",NA,2011,2015,NA,0,0,0,0,NA,"EE2051RRMax"
